check_id,date,year,revenue,items_count,qty_total,categories_count,avg_item_price
13402,2025-02-11,2025,1640.5,2,2.0,1,820.25
13403,2025-02-11,2025,3697.5,5,5.0,4,739.5
33069,2025-02-11,2025,297.5,1,1.0,1,297.5
33074,2025-02-11,2025,1530.0,4,7.0,4,218.57142857142858
33078,2025-02-11,2025,1552.9499999999998,4,4.0,3,388.23749999999995
33082,2025-02-11,2025,1402.5,4,5.0,4,280.5
33084,2025-02-11,2025,1555.5,3,3.0,2,518.5
33085,2025-02-11,2025,2074.0,7,7.0,3,296.2857142857143
33086,2025-02-11,2025,1653.25,7,6.75,5,244.92592592592592
33090,2025-02-11,2025,1385.5,2,3.0,2,461.8333333333333
33091,2025-02-11,2025,3230.0,6,8.0,5,403.75
33096,2025-02-11,2025,1691.5,4,5.0,3,338.3
33097,2025-02-11,2025,969.0,2,2.0,2,484.5
33098,2025-02-11,2025,3893.0,7,9.0,6,432.55555555555554
33099,2025-02-11,2025,3468.0,10,12.0,7,289.0
33101,2025-02-11,2025,1598.0,4,4.0,4,399.5
33103,2025-02-11,2025,3216.3999999999996,8,8.0,7,402.04999999999995
33109,2025-02-11,2025,3595.5,6,6.0,4,599.25
33117,2025-02-11,2025,3148.4,8,9.0,8,349.82222222222225
33118,2025-02-11,2025,629.0,2,2.0,2,314.5
33121,2025-02-11,2025,2609.5,5,5.0,5,521.9
33122,2025-02-11,2025,2882.35,10,10.0,7,288.235
33123,2025-02-11,2025,3404.6749999999997,6,7.0,5,486.3821428571428
33124,2025-02-11,2025,5215.599999999999,8,9.0,7,579.5111111111111
33125,2025-02-11,2025,416.5,1,1.0,1,416.5
33129,2025-02-11,2025,212.5,2,2.0,2,106.25
33132,2025-02-11,2025,3357.5,5,5.0,3,671.5
33135,2025-02-11,2025,3315.0,7,7.0,5,473.57142857142856
33138,2025-02-11,2025,2125.0,5,6.0,5,354.1666666666667
33140,2025-02-11,2025,2618.0,6,6.0,5,436.3333333333333
33141,2025-02-11,2025,705.5,2,4.0,2,176.375
33142,2025-02-11,2025,2014.5,4,4.0,4,503.625
33143,2025-02-11,2025,2227.0,4,4.0,3,556.75
33147,2025-02-11,2025,1581.0,3,3.0,2,527.0
33150,2025-02-11,2025,714.0,2,2.0,2,357.0
33152,2025-02-11,2025,1895.5,4,4.0,4,473.875
33154,2025-02-11,2025,909.5,3,3.0,2,303.1666666666667
33157,2025-02-11,2025,4071.5,5,6.0,4,678.5833333333334
33163,2025-02-11,2025,552.5,1,1.0,1,552.5
33164,2025-02-11,2025,1963.5,4,4.0,4,490.875
33165,2025-02-11,2025,1938.0,2,2.0,2,969.0
33167,2025-02-11,2025,3451.0,5,5.0,3,690.2
33172,2025-02-11,2025,1445.0,7,7.0,6,206.42857142857142
33174,2025-02-11,2025,8262.0,13,16.0,9,516.375
33179,2025-02-11,2025,2638.3999999999996,4,4.0,4,659.5999999999999
33181,2025-02-11,2025,2873.0,4,4.0,4,718.25
33187,2025-02-11,2025,5285.725,3,8.0,3,660.715625
33191,2025-02-11,2025,2541.5,4,5.0,4,508.3
33193,2025-02-11,2025,2244.0,5,8.0,4,280.5
33198,2025-02-11,2025,1020.0,3,3.0,3,340.0
33201,2025-02-11,2025,493.0,5,5.0,5,98.6
33202,2025-02-11,2025,3034.5,6,8.0,5,379.3125
33203,2025-02-11,2025,4105.5,7,7.0,5,586.5
13408,2025-02-12,2025,2975.0,2,4.0,2,743.75
13414,2025-02-12,2025,1700.0,4,4.0,4,425.0
13416,2025-02-12,2025,552.5,1,1.0,1,552.5
13417,2025-02-12,2025,1139.0,2,2.0,2,569.5
13424,2025-02-12,2025,2985.2000000000003,3,3.0,3,995.0666666666667
13429,2025-02-12,2025,1759.5,3,3.0,3,586.5
13430,2025-02-12,2025,2414.0,3,6.0,3,402.3333333333333
13431,2025-02-12,2025,3529.2,5,5.0,5,705.8399999999999
13435,2025-02-12,2025,3298.0,4,4.0,4,824.5
13437,2025-02-12,2025,3111.0,7,7.0,6,444.42857142857144
13438,2025-02-12,2025,1509.6,2,2.0,1,754.8
13439,2025-02-12,2025,12690.5,13,16.0,8,793.15625
13440,2025-02-12,2025,1421.1999999999998,2,2.0,2,710.5999999999999
13443,2025-02-12,2025,1742.5,5,5.0,4,348.5
13445,2025-02-12,2025,1400.8,2,2.0,2,700.4
13449,2025-02-12,2025,3187.5,5,5.0,5,637.5
13450,2025-02-12,2025,1094.8,2,2.0,2,547.4
13451,2025-02-12,2025,1625.1999999999998,2,2.0,2,812.5999999999999
13452,2025-02-12,2025,299.2,1,1.0,1,299.2
13453,2025-02-12,2025,3757.0,6,7.0,4,536.7142857142857
13454,2025-02-12,2025,3519.0,5,6.0,3,586.5
13456,2025-02-12,2025,2305.2,4,4.0,4,576.3
13458,2025-02-12,2025,2148.8,4,4.0,3,537.2
13459,2025-02-12,2025,1400.8,2,2.0,2,700.4
13462,2025-02-12,2025,3204.84,6,7.0,6,457.8342857142857
13463,2025-02-12,2025,3774.0,5,5.0,3,754.8
13465,2025-02-12,2025,1870.0,2,2.0,1,935.0
13468,2025-02-12,2025,2448.0,3,5.0,3,489.6
13469,2025-02-12,2025,1373.6,4,4.0,4,343.4
13471,2025-02-12,2025,1795.1999999999998,3,3.0,3,598.4
13474,2025-02-12,2025,1793.5,5,5.0,5,358.7
13476,2025-02-12,2025,843.1999999999999,1,1.0,1,843.1999999999999
13477,2025-02-12,2025,2057.0,4,4.0,3,514.25
33205,2025-02-12,2025,1844.0749999999998,7,7.0,3,263.4392857142857
33207,2025-02-12,2025,3051.5,6,12.0,3,254.29166666666666
33209,2025-02-12,2025,1445.0,6,6.0,4,240.83333333333334
33210,2025-02-12,2025,1768.0,6,6.0,5,294.6666666666667
33211,2025-02-12,2025,1402.5,3,3.0,3,467.5
33213,2025-02-12,2025,977.5,3,3.0,3,325.8333333333333
33214,2025-02-12,2025,918.0,3,3.0,2,306.0
33217,2025-02-12,2025,1677.8999999999999,4,4.0,3,419.47499999999997
33221,2025-02-12,2025,1496.0,4,5.0,3,299.2
33223,2025-02-12,2025,2550.0,7,8.0,4,318.75
33225,2025-02-12,2025,1912.5,5,5.0,3,382.5
33226,2025-02-12,2025,263.5,1,1.0,1,263.5
33227,2025-02-12,2025,1181.5,3,3.0,2,393.8333333333333
33228,2025-02-12,2025,2210.0,4,6.0,3,368.3333333333333
33229,2025-02-12,2025,12435.5,13,20.0,5,621.775
33232,2025-02-12,2025,3251.25,11,18.0,6,180.625
33234,2025-02-12,2025,1938.0,5,5.0,3,387.6
33237,2025-02-12,2025,3638.0,7,8.0,5,454.75
33238,2025-02-12,2025,2060.4,4,5.0,4,412.08000000000004
33239,2025-02-12,2025,1604.8,3,4.0,2,401.2
33240,2025-02-12,2025,2771.0,5,5.0,4,554.2
33243,2025-02-12,2025,552.5,1,1.0,1,552.5
33244,2025-02-12,2025,7990.0,12,15.0,7,532.6666666666666
33245,2025-02-12,2025,2941.0,6,7.0,4,420.14285714285717
33249,2025-02-12,2025,565.25,1,1.0,1,565.25
33251,2025-02-12,2025,1992.4,7,7.0,5,284.62857142857143
33252,2025-02-12,2025,794.75,3,3.0,1,264.9166666666667
33253,2025-02-12,2025,2847.5,8,11.0,6,258.8636363636364
33256,2025-02-12,2025,1619.25,5,5.0,1,323.85
33258,2025-02-12,2025,952.0,4,4.0,4,238.0
33259,2025-02-12,2025,1853.0,4,4.0,4,463.25
33260,2025-02-12,2025,1215.5,2,2.0,2,607.75
33263,2025-02-12,2025,2781.2,6,6.0,5,463.5333333333333
33266,2025-02-12,2025,3043.0,5,6.0,4,507.1666666666667
33270,2025-02-12,2025,3604.0,3,6.0,3,600.6666666666666
33271,2025-02-12,2025,212.5,1,1.0,1,212.5
33272,2025-02-12,2025,2635.0,7,7.0,5,376.42857142857144
33273,2025-02-12,2025,1183.2,4,4.0,4,295.8
33274,2025-02-12,2025,3000.5,6,6.0,5,500.0833333333333
33275,2025-02-12,2025,5168.0,9,9.0,8,574.2222222222222
33279,2025-02-12,2025,9422.25,13,16.25,9,579.8307692307692
33281,2025-02-12,2025,1266.5,3,3.0,3,422.1666666666667
33283,2025-02-12,2025,2499.0,2,4.0,2,624.75
33284,2025-02-12,2025,5032.0,7,7.0,6,718.8571428571429
33285,2025-02-12,2025,911.1999999999999,3,3.0,3,303.7333333333333
33293,2025-02-12,2025,1258.0,3,3.0,2,419.3333333333333
33294,2025-02-12,2025,935.0,1,2.0,1,467.5
33295,2025-02-12,2025,1963.5,6,6.0,5,327.25
33296,2025-02-12,2025,2533.0,4,4.0,3,633.25
33297,2025-02-12,2025,4020.5,5,5.0,5,804.1
33300,2025-02-12,2025,1351.5,3,3.0,3,450.5
33301,2025-02-12,2025,1249.5,2,2.0,2,624.75
33308,2025-02-12,2025,425.0,2,2.0,2,212.5
33310,2025-02-12,2025,765.0,2,2.0,2,382.5
33311,2025-02-12,2025,18734.0,20,27.0,11,693.8518518518518
33315,2025-02-12,2025,3315.0,5,7.0,5,473.57142857142856
33316,2025-02-12,2025,1210.4,4,4.0,3,302.6
33319,2025-02-12,2025,4045.9999999999995,8,8.0,6,505.74999999999994
33320,2025-02-12,2025,1164.5,5,5.0,3,232.9
33321,2025-02-12,2025,263.5,1,1.0,1,263.5
33324,2025-02-12,2025,2201.5,4,4.0,4,550.375
33325,2025-02-12,2025,1870.0,3,4.0,3,467.5
33326,2025-02-12,2025,2878.049,7,7.0,5,411.1498571428571
33327,2025-02-12,2025,3935.5,8,8.0,4,491.9375
33331,2025-02-12,2025,382.5,2,2.0,1,191.25
33333,2025-02-12,2025,3964.3999999999996,5,6.0,5,660.7333333333332
33337,2025-02-12,2025,2541.5,4,6.0,4,423.5833333333333
33340,2025-02-12,2025,2618.0,4,4.0,4,654.5
33341,2025-02-12,2025,3502.0,5,7.0,5,500.2857142857143
33344,2025-02-12,2025,6171.0,11,11.0,9,561.0
33345,2025-02-12,2025,13583.0,14,18.0,11,754.6111111111111
33347,2025-02-12,2025,12722.800000000003,19,27.0,12,471.21481481481493
33350,2025-02-12,2025,2065.5,3,3.0,3,688.5
33351,2025-02-12,2025,2737.0,4,4.0,3,684.25
33353,2025-02-12,2025,1853.0,5,5.0,4,370.6
33354,2025-02-12,2025,13098.5,13,21.0,10,623.7380952380952
33355,2025-02-12,2025,2448.0,3,4.0,3,612.0
33361,2025-02-12,2025,8653.0,9,9.0,8,961.4444444444445
33363,2025-02-12,2025,2487.5249999999996,7,7.0,5,355.3607142857142
33367,2025-02-12,2025,1351.5,2,2.0,2,675.75
33368,2025-02-12,2025,5023.5,5,7.0,4,717.6428571428571
13479,2025-02-13,2025,421.59999999999997,1,1.0,1,421.59999999999997
13480,2025-02-13,2025,2244.0,3,6.0,3,374.0
13483,2025-02-13,2025,1455.1999999999998,2,3.0,1,485.0666666666666
13486,2025-02-13,2025,1504.5,5,5.0,3,300.9
13489,2025-02-13,2025,3527.5,8,10.0,5,352.75
13492,2025-02-13,2025,3413.5999999999995,11,11.0,6,310.32727272727266
13494,2025-02-13,2025,2218.5,3,5.0,1,443.7
13496,2025-02-13,2025,1808.8,3,6.0,2,301.46666666666664
13497,2025-02-13,2025,1394.0,3,3.0,3,464.6666666666667
13498,2025-02-13,2025,1985.6,4,7.0,3,283.65714285714284
13501,2025-02-13,2025,1863.1999999999998,5,5.0,4,372.64
13505,2025-02-13,2025,1591.1999999999998,3,3.0,3,530.4
13509,2025-02-13,2025,843.1999999999999,1,1.0,1,843.1999999999999
13512,2025-02-13,2025,5759.6,8,9.0,7,639.9555555555556
13513,2025-02-13,2025,3689.0,7,7.0,7,527.0
13514,2025-02-13,2025,360.4,1,1.0,1,360.4
13516,2025-02-13,2025,1742.5,3,4.0,3,435.625
13519,2025-02-13,2025,3100.8,6,6.0,4,516.8000000000001
13520,2025-02-13,2025,3068.5,3,4.0,3,767.125
13521,2025-02-13,2025,1876.7999999999997,3,3.0,3,625.5999999999999
13522,2025-02-13,2025,979.2,2,2.0,2,489.6
13525,2025-02-13,2025,6103.0,6,12.0,6,508.5833333333333
13528,2025-02-13,2025,4073.2,9,9.0,8,452.5777777777778
13529,2025-02-13,2025,3026.0,4,4.0,3,756.5
13530,2025-02-13,2025,4454.0,7,7.0,6,636.2857142857143
13531,2025-02-13,2025,979.2,2,2.0,2,489.6
13532,2025-02-13,2025,2074.0,3,3.0,3,691.3333333333334
13534,2025-02-13,2025,1944.8,6,6.0,6,324.1333333333333
13542,2025-02-13,2025,3774.0,4,8.0,3,471.75
13545,2025-02-13,2025,1904.0,1,2.0,1,952.0
13546,2025-02-13,2025,3757.0,6,7.0,4,536.7142857142857
13547,2025-02-13,2025,3694.44,5,6.0,5,615.74
13550,2025-02-13,2025,12872.400000000001,13,40.0,2,321.81000000000006
13551,2025-02-13,2025,5351.599999999999,8,12.0,6,445.96666666666664
13553,2025-02-13,2025,2713.2,5,7.0,5,387.59999999999997
13554,2025-02-13,2025,7269.199999999999,7,9.0,6,807.6888888888888
13555,2025-02-13,2025,1808.7999999999997,4,4.0,4,452.19999999999993
13557,2025-02-13,2025,1679.6,3,5.0,1,335.91999999999996
13561,2025-02-13,2025,2223.6,3,3.0,3,741.1999999999999
13562,2025-02-13,2025,1230.8,2,2.0,2,615.4
33372,2025-02-13,2025,2405.5,9,10.0,3,240.55
33373,2025-02-13,2025,1904.0,3,4.0,2,476.0
33375,2025-02-13,2025,1717.0,4,4.0,3,429.25
33376,2025-02-13,2025,12155.0,16,26.0,5,467.5
33377,2025-02-13,2025,1725.5,6,6.0,6,287.5833333333333
33379,2025-02-13,2025,367.2,2,2.0,2,183.6
33380,2025-02-13,2025,1300.5,3,3.0,2,433.5
33382,2025-02-13,2025,1215.5,3,3.0,2,405.1666666666667
33389,2025-02-13,2025,1462.0,3,3.0,2,487.3333333333333
33392,2025-02-13,2025,467.5,1,1.0,1,467.5
33395,2025-02-13,2025,1989.0,3,4.0,2,497.25
33396,2025-02-13,2025,1074.4,4,4.0,2,268.6
33397,2025-02-13,2025,2669.0,5,5.0,3,533.8
33398,2025-02-13,2025,7072.0,12,16.0,6,442.0
33401,2025-02-13,2025,2269.5,5,5.0,4,453.9
33402,2025-02-13,2025,2966.5,7,10.0,4,296.65
33407,2025-02-13,2025,527.0,3,3.0,2,175.66666666666666
33409,2025-02-13,2025,3128.0,4,8.0,4,391.0
33412,2025-02-13,2025,4029.0,7,9.0,5,447.6666666666667
33413,2025-02-13,2025,3111.0,8,9.0,6,345.6666666666667
33416,2025-02-13,2025,3425.5,11,14.0,4,244.67857142857142
33417,2025-02-13,2025,292.4,2,2.0,2,146.2
33418,2025-02-13,2025,1693.2,5,9.0,4,188.13333333333333
33419,2025-02-13,2025,2932.5,6,8.0,3,366.5625
33422,2025-02-13,2025,2074.0,5,5.0,5,414.8
33424,2025-02-13,2025,1232.5,3,3.0,3,410.8333333333333
33425,2025-02-13,2025,6298.5,7,11.0,5,572.5909090909091
33427,2025-02-13,2025,478.55,2,2.0,2,239.275
33428,2025-02-13,2025,1407.6,5,5.0,4,281.52
33429,2025-02-13,2025,2006.0,3,3.0,3,668.6666666666666
33430,2025-02-13,2025,5839.5,11,13.0,10,449.1923076923077
33432,2025-02-13,2025,2167.5,4,4.0,4,541.875
33437,2025-02-13,2025,5856.5,9,14.0,5,418.32142857142856
33438,2025-02-13,2025,1283.5,3,4.0,3,320.875
33440,2025-02-13,2025,340.0,1,2.0,1,170.0
33444,2025-02-13,2025,1147.5,3,3.0,3,382.5
33446,2025-02-13,2025,5933.0,8,12.0,5,494.4166666666667
33447,2025-02-13,2025,1793.5,6,6.0,6,298.9166666666667
33449,2025-02-13,2025,3837.75,13,18.0,6,213.20833333333334
33450,2025-02-13,2025,3731.5,10,12.0,7,310.9583333333333
33452,2025-02-13,2025,552.5,1,1.0,1,552.5
33454,2025-02-13,2025,930.75,4,4.0,4,232.6875
33455,2025-02-13,2025,1963.5,8,8.0,4,245.4375
33456,2025-02-13,2025,4369.0,7,7.0,5,624.1428571428571
33457,2025-02-13,2025,1419.5,4,4.0,3,354.875
33458,2025-02-13,2025,14484.0,17,26.5,12,546.566037735849
33460,2025-02-13,2025,1946.5,4,4.0,4,486.625
33462,2025-02-13,2025,6723.5,11,15.0,8,448.23333333333335
33466,2025-02-13,2025,106.25,1,1.0,1,106.25
33470,2025-02-13,2025,3053.2,7,8.0,5,381.65
33473,2025-02-13,2025,624.75,2,2.0,2,312.375
33474,2025-02-13,2025,2133.5,4,4.0,3,533.375
33477,2025-02-13,2025,27021.5,25,37.0,15,730.3108108108108
33481,2025-02-13,2025,2677.5,6,6.0,5,446.25
33485,2025-02-13,2025,378.25,1,1.0,1,378.25
33486,2025-02-13,2025,1725.5,3,3.0,3,575.1666666666666
33487,2025-02-13,2025,1980.5,6,7.0,6,282.92857142857144
33488,2025-02-13,2025,4496.5,7,8.0,7,562.0625
33491,2025-02-13,2025,2584.0,5,5.0,5,516.8
33494,2025-02-13,2025,1751.0,5,5.0,5,350.2
33495,2025-02-13,2025,4114.0,7,7.0,4,587.7142857142857
33499,2025-02-13,2025,2006.0,3,3.0,3,668.6666666666666
33500,2025-02-13,2025,807.5,3,3.0,3,269.1666666666667
33501,2025-02-13,2025,420.75,1,1.0,1,420.75
33504,2025-02-13,2025,3408.5,5,5.0,4,681.7
33506,2025-02-13,2025,3485.0,5,7.0,5,497.85714285714283
33507,2025-02-13,2025,10693.0,14,18.0,11,594.0555555555555
33510,2025-02-13,2025,10557.0,20,24.0,14,439.875
33511,2025-02-13,2025,3527.5,5,11.0,4,320.6818181818182
33513,2025-02-13,2025,3434.0,6,6.0,5,572.3333333333334
33517,2025-02-13,2025,5134.0,7,9.0,6,570.4444444444445
33520,2025-02-13,2025,3425.5,6,6.0,6,570.9166666666666
33521,2025-02-13,2025,4513.5,7,7.0,6,644.7857142857143
33522,2025-02-13,2025,1411.0,3,3.0,3,470.3333333333333
33524,2025-02-13,2025,13685.0,23,40.0,11,342.125
33526,2025-02-13,2025,3128.0,7,7.0,6,446.85714285714283
33530,2025-02-13,2025,1164.5,4,4.0,3,291.125
33534,2025-02-13,2025,1105.0,3,4.0,3,276.25
33536,2025-02-13,2025,3357.5,7,7.0,6,479.64285714285717
33539,2025-02-13,2025,2177.7,4,4.0,4,544.425
33541,2025-02-13,2025,6851.0,6,12.0,6,570.9166666666666
33544,2025-02-13,2025,2975.0,4,5.0,4,595.0
13565,2025-02-14,2025,1373.6,2,2.0,1,686.8
13566,2025-02-14,2025,1047.2,2,2.0,1,523.6
13567,2025-02-14,2025,421.59999999999997,1,1.0,1,421.59999999999997
13568,2025-02-14,2025,11254.0,7,18.0,3,625.2222222222222
13569,2025-02-14,2025,1632.0,4,4.0,2,408.0
13570,2025-02-14,2025,2407.2,5,8.0,3,300.9
13572,2025-02-14,2025,8180.4,7,9.0,4,908.9333333333333
13574,2025-02-14,2025,3527.5,7,8.0,5,440.9375
13577,2025-02-14,2025,3610.7999999999997,11,12.0,7,300.9
13581,2025-02-14,2025,503.2,1,2.0,1,251.6
13584,2025-02-14,2025,1808.8,3,6.0,2,301.46666666666664
13585,2025-02-14,2025,3349.0,3,4.0,1,837.25
13588,2025-02-14,2025,2890.0,4,5.0,4,578.0
13589,2025-02-14,2025,1666.0,4,4.0,3,416.5
13591,2025-02-14,2025,1264.8,2,2.0,2,632.4
13592,2025-02-14,2025,1414.4,2,2.0,2,707.2
13597,2025-02-14,2025,3338.7999999999997,4,4.0,4,834.6999999999999
13600,2025-02-14,2025,1938.0,3,3.0,3,646.0
13604,2025-02-14,2025,2074.0,4,6.0,2,345.6666666666667
13605,2025-02-14,2025,1836.0,1,3.0,1,612.0
13609,2025-02-14,2025,2380.0,3,3.0,3,793.3333333333334
13613,2025-02-14,2025,4161.599999999999,9,9.0,7,462.3999999999999
13615,2025-02-14,2025,2184.5,2,2.0,1,1092.25
13616,2025-02-14,2025,952.0,1,1.0,1,952.0
13619,2025-02-14,2025,918.0,1,1.0,1,918.0
13620,2025-02-14,2025,1815.6,3,3.0,2,605.1999999999999
13621,2025-02-14,2025,2971.6,5,7.0,3,424.5142857142857
13623,2025-02-14,2025,4433.599999999999,7,9.0,5,492.62222222222215
13624,2025-02-14,2025,4263.599999999999,4,4.0,3,1065.8999999999999
13625,2025-02-14,2025,3697.5,7,7.0,6,528.2142857142857
13626,2025-02-14,2025,3493.5,6,12.0,4,291.125
13630,2025-02-14,2025,1924.4,3,6.0,2,320.73333333333335
13631,2025-02-14,2025,3170.5,5,5.0,3,634.1
13632,2025-02-14,2025,4080.0,6,8.0,3,510.0
13634,2025-02-14,2025,4564.5,8,14.0,4,326.0357142857143
13635,2025-02-14,2025,2393.6,3,6.0,2,398.93333333333334
13637,2025-02-14,2025,3918.5,10,6.0,3,653.0833333333334
13638,2025-02-14,2025,2101.2,4,4.0,3,525.3
13640,2025-02-14,2025,3032.8,5,5.0,5,606.5600000000001
13643,2025-02-14,2025,2584.0,5,5.0,4,516.8
13645,2025-02-14,2025,1904.0,3,3.0,3,634.6666666666666
13646,2025-02-14,2025,3502.0,6,6.0,4,583.6666666666666
13649,2025-02-14,2025,3315.0,5,6.0,4,552.5
13650,2025-02-14,2025,3930.3999999999996,8,8.0,7,491.29999999999995
13651,2025-02-14,2025,1708.5,2,3.0,2,569.5
13654,2025-02-14,2025,4651.2,3,4.0,3,1162.8
13655,2025-02-14,2025,1373.6,3,3.0,3,457.8666666666666
13657,2025-02-14,2025,1691.5,4,4.0,4,422.875
13658,2025-02-14,2025,3454.3999999999996,4,5.0,2,690.8799999999999
13659,2025-02-14,2025,4100.4,4,4.0,4,1025.1
13660,2025-02-14,2025,3134.7999999999997,4,4.0,3,783.6999999999999
13664,2025-02-14,2025,1776.5,2,3.0,2,592.1666666666666
13666,2025-02-14,2025,2155.6,3,3.0,2,718.5333333333333
13668,2025-02-14,2025,3875.9999999999995,7,8.0,6,484.49999999999994
13671,2025-02-14,2025,2910.3999999999996,5,7.0,3,415.77142857142854
13674,2025-02-14,2025,2332.4,4,4.0,4,583.1
13675,2025-02-14,2025,3393.2,4,4.0,3,848.3
13676,2025-02-14,2025,4590.0,9,9.0,8,510.0
13677,2025-02-14,2025,2488.7999999999997,5,6.0,4,414.79999999999995
13678,2025-02-14,2025,6018.0,12,13.0,9,462.9230769230769
13680,2025-02-14,2025,3087.2,5,5.0,5,617.4399999999999
13681,2025-02-14,2025,1088.0,2,2.0,2,544.0
13682,2025-02-14,2025,7588.8,11,11.0,7,689.8909090909091
13683,2025-02-14,2025,0.0,5,0.0,4,
33552,2025-02-14,2025,1275.0,2,2.0,2,637.5
33558,2025-02-14,2025,1173.0,1,2.0,1,586.5
33559,2025-02-14,2025,2346.0,7,7.0,5,335.14285714285717
33565,2025-02-14,2025,297.5,1,1.0,1,297.5
33568,2025-02-14,2025,935.0,2,2.0,2,467.5
33569,2025-02-14,2025,2371.5,6,6.0,5,395.25
33574,2025-02-14,2025,83835.5,31,143.0,13,586.2622377622378
33575,2025-02-14,2025,884.0,2,2.0,2,442.0
33576,2025-02-14,2025,13574.5,13,23.0,10,590.195652173913
33577,2025-02-14,2025,2338.775,5,5.33,3,438.79455909943715
33579,2025-02-14,2025,3689.0,10,10.0,7,368.9
33581,2025-02-14,2025,1224.0,2,2.0,2,612.0
33583,2025-02-14,2025,1470.5,3,3.0,2,490.1666666666667
33584,2025-02-14,2025,212.5,1,1.0,1,212.5
33586,2025-02-14,2025,1734.0,4,4.0,2,433.5
33588,2025-02-14,2025,1861.5,4,5.0,2,372.3
33589,2025-02-14,2025,4845.0,12,13.0,5,372.6923076923077
33593,2025-02-14,2025,1989.0,3,4.0,2,497.25
33599,2025-02-14,2025,843.2,2,2.0,2,421.6
33600,2025-02-14,2025,425.0,2,2.0,1,212.5
33601,2025-02-14,2025,2771.0,7,7.0,6,395.85714285714283
33602,2025-02-14,2025,0.0,6,0.0,5,
33604,2025-02-14,2025,2099.5,5,5.0,5,419.9
33606,2025-02-14,2025,612.0,1,1.0,1,612.0
33608,2025-02-14,2025,3706.0,9,9.0,7,411.77777777777777
33610,2025-02-14,2025,2354.5,4,6.0,3,392.4166666666667
33611,2025-02-14,2025,7998.5,12,15.0,8,533.2333333333333
33619,2025-02-14,2025,3009.0,5,5.0,5,601.8
33621,2025-02-14,2025,2184.5,4,5.0,3,436.9
33627,2025-02-14,2025,2388.5,5,5.0,3,477.7
33628,2025-02-14,2025,3502.0,5,5.0,4,700.4
33629,2025-02-14,2025,12631.0,18,24.0,10,526.2916666666666
33630,2025-02-14,2025,1861.5,3,3.0,3,620.5
33634,2025-02-14,2025,1810.5,3,3.0,2,603.5
33637,2025-02-14,2025,6426.0,14,16.0,9,401.625
33639,2025-02-14,2025,3476.5,6,6.0,4,579.4166666666666
33640,2025-02-14,2025,6536.5,15,15.0,9,435.76666666666665
33642,2025-02-14,2025,5066.0,7,10.0,6,506.6
33643,2025-02-14,2025,552.5,2,2.0,2,276.25
33645,2025-02-14,2025,6128.5,12,12.0,10,510.7083333333333
33646,2025-02-14,2025,3323.5,5,5.0,5,664.7
33647,2025-02-14,2025,5287.0,13,16.0,5,330.4375
33652,2025-02-14,2025,3714.5,5,6.0,5,619.0833333333334
33653,2025-02-14,2025,2227.0,4,4.0,4,556.75
33658,2025-02-14,2025,5904.099999999999,8,8.0,7,738.0124999999999
33659,2025-02-14,2025,4233.0,6,7.0,5,604.7142857142857
33661,2025-02-14,2025,3315.0,6,7.0,4,473.57142857142856
33666,2025-02-14,2025,5384.325,7,8.0,6,673.040625
33667,2025-02-14,2025,5100.0,8,8.0,7,637.5
33670,2025-02-14,2025,3570.0,5,5.0,5,714.0
33671,2025-02-14,2025,4615.5,4,12.0,3,384.625
33673,2025-02-14,2025,9834.5,11,15.0,9,655.6333333333333
33677,2025-02-14,2025,7395.0,10,13.0,8,568.8461538461538
33685,2025-02-14,2025,9775.0,11,15.0,8,651.6666666666666
33690,2025-02-14,2025,4471.0,7,9.0,7,496.77777777777777
33691,2025-02-14,2025,5737.5,6,10.0,5,573.75
33700,2025-02-14,2025,3893.0,5,5.0,5,778.6
33701,2025-02-14,2025,3230.0,5,5.0,4,646.0
33703,2025-02-14,2025,1230.8,3,4.0,3,307.7
33704,2025-02-14,2025,5355.0,10,10.0,7,535.5
33706,2025-02-14,2025,4258.5,6,7.0,3,608.3571428571429
33710,2025-02-14,2025,5338.0,7,9.0,6,593.1111111111111
33712,2025-02-14,2025,8389.5,10,18.0,7,466.0833333333333
33713,2025-02-14,2025,10463.5,7,9.0,6,1162.611111111111
33719,2025-02-14,2025,4063.0,6,7.0,5,580.4285714285714
33722,2025-02-14,2025,17331.5,13,18.0,9,962.8611111111111
33723,2025-02-14,2025,7471.5,8,13.0,5,574.7307692307693
33724,2025-02-14,2025,3731.5,7,7.0,5,533.0714285714286
33729,2025-02-14,2025,4080.0,6,8.0,5,510.0
33730,2025-02-14,2025,2949.5,3,4.0,3,737.375
33731,2025-02-14,2025,5304.0,9,12.0,7,442.0
33732,2025-02-14,2025,4055.7750000000005,5,6.0,5,675.9625000000001
33734,2025-02-14,2025,11492.0,26,29.0,12,396.2758620689655
33736,2025-02-14,2025,2465.0,18,21.0,11,117.38095238095238
33737,2025-02-14,2025,3236.7999999999993,8,9.0,6,359.6444444444444
33738,2025-02-14,2025,4547.5,6,6.0,6,757.9166666666666
33748,2025-02-14,2025,2235.5,4,4.0,4,558.875
33751,2025-02-14,2025,6817.0,9,12.0,8,568.0833333333334
33754,2025-02-14,2025,5344.799999999999,10,11.0,10,485.890909090909
33759,2025-02-14,2025,4726.0,8,8.0,6,590.75
33760,2025-02-14,2025,714.0,3,3.0,3,238.0
33761,2025-02-14,2025,4037.5,6,6.0,5,672.9166666666666
